StringData;Label;last_char_vow;first_char_vow;only_digits;only_alphas;startwith_spec;endwith_spec;str_len;unq_char;spec_char_length;spaces_length;num_length;alphaLength;vowelLength;ConsonantLength;plusLength;minusLength;_Length;atLength;dotLength;FsllashLength;ColonLength;hashLength;SbracLength;commaLength;xLength
999-42-8936;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-50-4017;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-40-4526;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-76-6827;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-86-9947;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-67-9158;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-78-2377;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-64-4687;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-34-7173;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-40-7722;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-32-9979;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-87-7797;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-20-7010;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-49-3686;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-3400;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-37-6541;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-32-3777;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-29-1638;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-29-8742;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-93-5852;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-30-9254;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-82-3431;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-40-2038;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-2521;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-98-5187;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-96-8993;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-45-8052;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-10-2476;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-10-2648;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-42-5075;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-55-6977;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-68-4853;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-53-7118;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-98-3240;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-75-7029;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-6145;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-4691;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-19-3058;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-84-7566;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-47-9977;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-34-4417;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-43-7791;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-22-6040;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-15-4641;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-56-8452;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-70-1207;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-33-9003;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-54-3685;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-12-3313;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-68-9775;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-8239;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-91-5990;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-58-4910;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-53-4728;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-56-2189;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-85-8959;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-25-2764;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-63-1282;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-89-6109;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-81-9866;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-41-8169;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-11-8500;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-85-4516;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-45-2066;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-24-2985;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-64-1027;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-6481;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-61-2929;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-63-6624;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-75-4312;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-46-2448;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-16-2337;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-88-2084;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-45-6591;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-66-3017;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-39-4504;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-51-8475;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-54-1580;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-14-5997;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-38-2703;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-72-6571;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-28-2959;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-84-7605;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-41-3184;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-63-2045;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-67-4862;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-39-6645;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-83-3269;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-47-9532;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-60-5716;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-80-7021;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-16-9394;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-14-4898;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-32-7180;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-15-8693;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-7251;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-25-5760;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-78-2912;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-69-4233;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-93-1135;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-24-5109;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-81-8959;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-78-4454;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-37-6304;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-48-6447;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-88-3485;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-14-7254;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-73-1649;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-18-4224;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-67-9342;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-12-1337;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-74-3932;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-42-6894;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-13-7895;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-47-8203;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-53-9426;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-4799;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-38-1591;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-85-8844;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-52-5701;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-8000;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-68-7334;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-15-1490;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-66-4240;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-56-3955;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-43-7035;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-66-2432;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-99-2151;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-52-9243;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-91-6162;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-44-3394;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-26-4599;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-14-6935;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-60-4864;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-41-9708;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-87-9503;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-41-3107;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-17-2521;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-20-7462;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-28-9787;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-91-8775;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-51-6357;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-77-5786;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-57-4912;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-10-7900;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-88-3664;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-15-7361;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-76-6732;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-32-4052;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-66-9307;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-42-9877;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-62-6679;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-87-8647;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-81-8437;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-24-3379;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-82-4929;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-11-7947;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-48-7529;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-58-3739;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-51-1922;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-97-2124;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-94-4174;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-31-6568;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-35-9664;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-30-8333;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-42-6260;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-46-1796;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-31-4481;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-70-5422;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-76-7579;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-30-4216;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-4011;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-2274;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-36-2933;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-17-1514;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-84-8268;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-13-3606;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-18-9217;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-59-9300;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-6969;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-27-3003;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-71-4710;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-31-6205;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-55-7451;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-90-4163;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-54-5298;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-52-2025;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-42-6696;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-56-3491;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-94-8701;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-25-6740;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-29-5857;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-59-5288;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-66-4768;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-48-8482;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-91-6672;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-85-7749;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-14-3005;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-52-5045;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-65-4153;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-97-1129;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-45-9939;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-99-8497;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-23-7682;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-85-3951;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-20-3592;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-41-4593;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-40-5990;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-98-4218;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-48-4281;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-17-7432;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-99-2422;ssn;0;0;0;0;0;0;11;4;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-34-2816;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-66-8847;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-43-7618;ssn;0;0;0;0;0;0;11;8;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-49-3586;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-24-9602;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-78-2497;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-40-8269;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-23-9389;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-69-2538;ssn;0;0;0;0;0;0;11;7;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-64-1971;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-49-2911;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-14-4717;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-95-7510;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-48-4445;ssn;0;0;0;0;0;0;11;5;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
999-95-7968;ssn;0;0;0;0;0;0;11;6;2;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0
